"Subject","Experiment","Group","Age","Gender","Running","Condition","Cycle","Sample","Cue","Target","Acc","Resp","RT"
21,"TPL2","3","32","female","Recall","Study","2","23","superate","overcome","0","quick","14510"
21,"TPL2","3","32","female","Recall","Study","2","24","gossamer","flimsy","0","large","32077"
21,"TPL2","3","32","female","Recall","Study","2","25","contumacious","rebellious","0","tenacious","35121"
21,"TPL2","3","32","female","Recall","Study","2","26","slake","quench","0","thirst","15199"
21,"TPL2","3","32","female","Recall","Study","2","27","succursal","branch","0","rehearse","54214"
21,"TPL2","3","32","female","Recall","Study","2","28","minatory","threatening","0","little","11478"
21,"TPL2","3","32","female","Recall","Study","2","29","objurgate","rebuke","0","object","23476"
21,"TPL2","3","32","female","Recall","Study","2","30","imprecation","curse","0","imprint","13367"
21,"TPL2","3","32","female","PracticeFirstWord",NA,"1","1","leggiadrous","elegant","0","dinosaur","5754"
21,"TPL2","3","32","female","PracticeFirstWord",NA,"1","2","gadoid","fish","0","thyroid","6389"
21,"TPL2","3","32","female","PracticeFirstWord",NA,"1","3","carcanet","necklace","0","clarinet","4106"
21,"TPL2","3","32","female","First Word",NA,"1","1","roke","mist","0","poke","3701"
21,"TPL2","3","32","female","First Word",NA,"1","2","recreant","surrendering","0","recreate","6410"
21,"TPL2","3","32","female","First Word",NA,"1","3","esculent","edible","0","escale","9302"
21,"TPL2","3","32","female","First Word",NA,"1","4","orotund","pompous","0","rotate","6073"
21,"TPL2","3","32","female","First Word",NA,"1","5","blandish","flatter","0","bland","4504"
21,"TPL2","3","32","female","First Word",NA,"1","6","everse","overthrow","0","evc","9886"
21,"TPL2","3","32","female","First Word",NA,"1","7","descry","discover","0","decay","9833"
21,"TPL2","3","32","female","First Word",NA,"1","8","plangent","noisy","0","","0"
21,"TPL2","3","32","female","First Word",NA,"1","9","peculate","embezzle","0","perky","5653"
21,"TPL2","3","32","female","First Word",NA,"1","10","roil","billow","0","foil","9786"
21,"TPL2","3","32","female","First Word",NA,"1","11","stolid","unemotional","0","stale","5205"
21,"TPL2","3","32","female","First Word",NA,"1","12","lassitude","tiredness","0","altitude","5979"
21,"TPL2","3","32","female","First Word",NA,"1","13","stanchion","support","0","stench","7168"
21,"TPL2","3","32","female","First Word",NA,"1","14","limpid","clear","0","limp","4376"
21,"TPL2","3","32","female","First Word",NA,"1","15","subduce","withdraw","0","subdued","5495"
21,"TPL2","3","32","female","Recall","First Word","3","31","esculent","edible","0","pompous","43579"
21,"TPL2","3","32","female","Recall","First Word","3","32","subduce","withdraw","0","withdrawn","12456"
21,"TPL2","3","32","female","Recall","First Word","3","33","stolid","unemotional","1","unemotional","7805"
21,"TPL2","3","32","female","Recall","First Word","3","34","blandish","flatter","0","enpowering","92881"
21,"TPL2","3","32","female","Recall","First Word","3","35","limpid","clear","0","support","25830"
21,"TPL2","3","32","female","Recall","First Word","3","36","descry","discover","0","discovery","15169"
21,"TPL2","3","32","female","Recall","First Word","3","37","recreant","surrendering","0","recreate","53290"
21,"TPL2","3","32","female","Recall","First Word","3","38","roil","billow","0","varnish","20642"
21,"TPL2","3","32","female","Recall","First Word","3","39","peculate","embezzle","0","fussy","20542"
21,"TPL2","3","32","female","Recall","First Word","3","40","roke","mist","0","animal","34516"
21,"TPL2","3","32","female","Recall","First Word","3","41","lassitude","tiredness","0","attitude","16703"
21,"TPL2","3","32","female","Recall","First Word","3","42","stanchion","support","0","scent","19840"
21,"TPL2","3","32","female","Recall","First Word","3","43","plangent","noisy","0","obese","25622"
21,"TPL2","3","32","female","Recall","First Word","3","44","everse","overthrow","0","evolve","30302"
21,"TPL2","3","32","female","Recall","First Word","3","45","orotund","pompous","0","rotate","56713"
22,"TPL2","4","19","female","PracticeMeaning",NA,"1","1","tantivy","quick","0","","0"
22,"TPL2","4","19","female","PracticeMeaning",NA,"1","2","infandous","horrible","0","lost","8005"
22,"TPL2","4","19","female","PracticeMeaning",NA,"1","3","leggiadrous","elegant","0","broke","9982"
22,"TPL2","4","19","female","PracticeRecall","meaning","1","1","infandous","horrible","1","horrible","10052"
22,"TPL2","4","19","female","PracticeRecall","meaning","1","2","leggiadrous","elegant","1","elegant","5260"
22,"TPL2","4","19","female","PracticeRecall","meaning","1","3","tantivy","quick","0","old","16884"
22,"TPL2","4","19","female","Meaning",NA,"1","1","roke","mist","0","start","6061"
22,"TPL2","4","19","female","Meaning",NA,"1","2","subduce","withdraw","0","quieten","5338"
22,"TPL2","4","19","female","Meaning",NA,"1","3","inculcate","instil","0","indukl","9597"
22,"TPL2","4","19","female","Meaning",NA,"1","4","everse","overthrow","0","leave","6100"
22,"TPL2","4","19","female","Meaning",NA,"1","5","burgeon","flourish","0","kill","5375"
22,"TPL2","4","19","female","Meaning",NA,"1","6","peculate","embezzle","0","talk","6968"
22,"TPL2","4","19","female","Meaning",NA,"1","7","encomium","tribute","0","metal","7715"
22,"TPL2","4","19","female","Meaning",NA,"1","8","plangent","noisy","0","organise","7315"
22,"TPL2","4","19","female","Meaning",NA,"1","9","spoffish","fussy","0","snobbery","4121"
22,"TPL2","4","19","female","Meaning",NA,"1","10","immure","imprison","0","leave","6347"
22,"TPL2","4","19","female","Meaning",NA,"1","11","picaroon","cheat","0","cocoon","5998"
22,"TPL2","4","19","female","Meaning",NA,"1","12","subluxation","dislocation","0","relaxation","6460"
22,"TPL2","4","19","female","Meaning",NA,"1","13","stolid","unemotional","0","emotional","7185"
22,"TPL2","4","19","female","Meaning",NA,"1","14","compendious","concise","0","large","6378"
22,"TPL2","4","19","female","Meaning",NA,"1","15","blandish","flatter","0","plain","2443"
22,"TPL2","4","19","female","Recall","Meaning","1","1","subluxation","dislocation","1","dislocation","6765"
22,"TPL2","4","19","female","Recall","Meaning","1","2","burgeon","flourish","1","flourish","19645"
22,"TPL2","4","19","female","Recall","Meaning","1","3","immure","imprison","1","imprison","5558"
22,"TPL2","4","19","female","Recall","Meaning","1","4","plangent","noisy","0","tolerate","13250"
22,"TPL2","4","19","female","Recall","Meaning","1","5","subduce","withdraw","0","calm","9468"
22,"TPL2","4","19","female","Recall","Meaning","1","6","encomium","tribute","0","elegant","13997"
22,"TPL2","4","19","female","Recall","Meaning","1","7","peculate","embezzle","0","talk","7807"
22,"TPL2","4","19","female","Recall","Meaning","1","8","blandish","flatter","0","boring","17836"
22,"TPL2","4","19","female","Recall","Meaning","1","9","everse","overthrow","0","leave","5025"
22,"TPL2","4","19","female","Recall","Meaning","1","10","picaroon","cheat","0","picture","7017"
22,"TPL2","4","19","female","Recall","Meaning","1","11","inculcate","instil","0","describe","6787"
22,"TPL2","4","19","female","Recall","Meaning","1","12","roke","mist","1","mist","3679"
22,"TPL2","4","19","female","Recall","Meaning","1","13","compendious","concise","0","large","25522"
22,"TPL2","4","19","female","Recall","Meaning","1","14","stolid","unemotional","1","unemotional","8092"
22,"TPL2","4","19","female","Recall","Meaning","1","15","spoffish","fussy","0","snob","38888"
22,"TPL2","4","19","female","PracticeFirstWord",NA,"1","1","droze","drip","0","sleep","2223"
22,"TPL2","4","19","female","PracticeFirstWord",NA,"1","2","carcanet","necklace","0","cocoon","5087"
22,"TPL2","4","19","female","PracticeFirstWord",NA,"1","3","gadoid","fish","0","monster","3712"
22,"TPL2","4","19","female","First Word",NA,"1","1","limpid","clear","0","broken","2856"
22,"TPL2","4","19","female","First Word",NA,"1","2","objurgate","rebuke","0","obstruct","2956"
22,"TPL2","4","19","female","First Word",NA,"1","3","slake","quench","0","rake","6128"
22,"TPL2","4","19","female","First Word",NA,"1","4","succursal","branch","0","succulent","6836"
22,"TPL2","4","19","female","First Word",NA,"1","5","inchoate","undeveloped","0","trap","4639"
22,"TPL2","4","19","female","First Word",NA,"1","6","opprobrium","disgrace","0","potion","4698"
22,"TPL2","4","19","female","First Word",NA,"1","7","lassitude","tiredness","0","height","4309"
22,"TPL2","4","19","female","First Word",NA,"1","8","minatory","threatening","0","small","2081"
22,"TPL2","4","19","female","First Word",NA,"1","9","descry","discover","0","ruin","4023"
22,"TPL2","4","19","female","First Word",NA,"1","10","roil","billow","0","tight","5863"
22,"TPL2","4","19","female","First Word",NA,"1","11","subsecive","spare","0","section","5241"
22,"TPL2","4","19","female","First Word",NA,"1","12","maunder","ramble","0","wander","4107"
22,"TPL2","4","19","female","First Word",NA,"1","13","valinch","tube","0","bird","3683"
22,"TPL2","4","19","female","First Word",NA,"1","14","spoliate","plunder","0","tree","4319"
22,"TPL2","4","19","female","First Word",NA,"1","15","immolate","sacrifice","0","imperdsonate","8667"
22,"TPL2","4","19","female","Recall","First Word","2","16","objurgate","rebuke","0","prolong","5998"
22,"TPL2","4","19","female","Recall","First Word","2","17","valinch","tube","0","subject","5995"
22,"TPL2","4","19","female","Recall","First Word","2","18","inchoate","undeveloped","0","ruin","3557"
22,"TPL2","4","19","female","Recall","First Word","2","19","limpid","clear","0","broken","12327"
22,"TPL2","4","19","female","Recall","First Word","2","20","opprobrium","disgrace","0","state","21160"
22,"TPL2","4","19","female","Recall","First Word","2","21","subsecive","spare","0","indecisive","5107"
22,"TPL2","4","19","female","Recall","First Word","2","22","slake","quench","0","hope","10608"
22,"TPL2","4","19","female","Recall","First Word","2","23","spoliate","plunder","0","trick","4391"
22,"TPL2","4","19","female","Recall","First Word","2","24","minatory","threatening","0","beast","17292"
22,"TPL2","4","19","female","Recall","First Word","2","25","succursal","branch","0","leave","3211"
22,"TPL2","4","19","female","Recall","First Word","2","26","lassitude","tiredness","1","tiredness","2713"
22,"TPL2","4","19","female","Recall","First Word","2","27","maunder","ramble","1","ramble","5060"
22,"TPL2","4","19","female","Recall","First Word","2","28","descry","discover","0","discovery","3539"
22,"TPL2","4","19","female","Recall","First Word","2","29","roil","billow","0","mist","3636"
22,"TPL2","4","19","female","Recall","First Word","2","30","immolate","sacrifice","0","imprison","3103"
22,"TPL2","4","19","female","PracticeStudy",NA,"1","1","achene","fruit",NA,NA,NA
22,"TPL2","4","19","female","PracticeStudy",NA,"1","2","zamindar","landlord",NA,NA,NA
22,"TPL2","4","19","female","PracticeStudy",NA,"1","3","desman","mole",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","1","sprauncy","smart",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","2","subvention","grant",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","3","frond","leaf",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","4","interstice","space",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","5","contumacious","rebellious",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","6","gossamer","flimsy",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","7","superate","overcome",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","8","imprecation","curse",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","9","esculent","edible",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","10","orotund","pompous",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","11","inimical","hostile",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","12","effulgent","shining",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","13","stentorian","loud",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","14","recreant","surrendering",NA,NA,NA
22,"TPL2","4","19","female","Study",NA,"1","15","stanchion","support",NA,NA,NA
22,"TPL2","4","19","female","Recall","Study","3","31","esculent","edible","0","lavish","8056"
22,"TPL2","4","19","female","Recall","Study","3","32","gossamer","flimsy","0","wonder","5427"
22,"TPL2","4","19","female","Recall","Study","3","33","imprecation","curse","0","imprint","4781"
22,"TPL2","4","19","female","Recall","Study","3","34","subvention","grant","0","partial","6549"
22,"TPL2","4","19","female","Recall","Study","3","35","recreant","surrendering","0","imitate","6153"
22,"TPL2","4","19","female","Recall","Study","3","36","inimical","hostile","0","intimate","5888"
22,"TPL2","4","19","female","Recall","Study","3","37","stanchion","support","0","side","5465"
22,"TPL2","4","19","female","Recall","Study","3","38","superate","overcome","0","separate","5824"
22,"TPL2","4","19","female","Recall","Study","3","39","sprauncy","smart","0","intelligent","6179"
22,"TPL2","4","19","female","Recall","Study","3","40","stentorian","loud","0","old","5782"
22,"TPL2","4","19","female","Recall","Study","3","41","effulgent","shining","0","indulge","12262"
22,"TPL2","4","19","female","Recall","Study","3","42","interstice","space","0","accurate","4302"
22,"TPL2","4","19","female","Recall","Study","3","43","orotund","pompous","0","strange","7539"
22,"TPL2","4","19","female","Recall","Study","3","44","frond","leaf","0","fold","9904"
22,"TPL2","4","19","female","Recall","Study","3","45","contumacious","rebellious","0","contemporary","3660"
23,"TPL2","5","19","male","PracticeFirstWord",NA,"1","1","leggiadrous","elegant","0","","0"
23,"TPL2","5","19","male","PracticeFirstWord",NA,"1","2","tantivy","quick","0","ta","9900"
23,"TPL2","5","19","male","PracticeFirstWord",NA,"1","3","desman","mole","0","","0"
23,"TPL2","5","19","male","PracticeRecall","firstword","1","1","tantivy","quick","1","quick","3906"
23,"TPL2","5","19","male","PracticeRecall","firstword","1","2","leggiadrous","elegant","1","elegant","3777"
23,"TPL2","5","19","male","PracticeRecall","firstword","1","3","desman","mole","1","mole","5049"
23,"TPL2","5","19","male","First Word",NA,"1","1","esculent","edible","0","lift","8537"
23,"TPL2","5","19","male","First Word",NA,"1","2","spoliate","plunder","0","ruin","3789"
23,"TPL2","5","19","male","First Word",NA,"1","3","lassitude","tiredness","0","depth","7370"
23,"TPL2","5","19","male","First Word",NA,"1","4","burgeon","flourish","0","bulg","9970"
23,"TPL2","5","19","male","First Word",NA,"1","5","roil","billow","0","foil","3193"
23,"TPL2","5","19","male","First Word",NA,"1","6","peculate","embezzle","0","guess","4108"
23,"TPL2","5","19","male","First Word",NA,"1","7","immolate","sacrifice","0","hurt","4815"
23,"TPL2","5","19","male","First Word",NA,"1","8","subvention","grant","0","sabot","9879"
23,"TPL2","5","19","male","First Word",NA,"1","9","superate","overcome","0","help","5823"
23,"TPL2","5","19","male","First Word",NA,"1","10","recreant","surrendering","0","enjoy","5458"
23,"TPL2","5","19","male","First Word",NA,"1","11","blandish","flatter","0","conce","9032"
23,"TPL2","5","19","male","First Word",NA,"1","12","compendious","concise","0","large","7600"
23,"TPL2","5","19","male","First Word",NA,"1","13","picaroon","cheat","0","food","3442"
23,"TPL2","5","19","male","First Word",NA,"1","14","inchoate","undeveloped","0","quiet","9080"
23,"TPL2","5","19","male","First Word",NA,"1","15","valinch","tube","0","murder","7833"
23,"TPL2","5","19","male","Recall","First Word","1","1","compendious","concise","1","concise","6119"
